customer_id,recency,frequency,monetary,customer_name,R_score,F_score,M_score,RFM_score,segment
7690,61,1,1853.5,Leandro Novaes,2,1,1,4,Ocasional
7691,41,3,2836.63,Nathan Fogaça,3,1,2,6,Ocasional
7692,50,2,2069.74,Gabriel Rodrigues,2,1,1,4,Ocasional
7693,46,4,5362.45,Ana Laura Campos,2,2,3,7,Regular
7694,4,7,2540.66,Lucca Moraes,4,4,2,10,VIP
7695,94,3,915.92,Luna Oliveira,1,1,1,3,Inativo
7696,53,5,11514.880000000001,Dom da Luz,2,3,4,9,Regular
7697,26,8,3672.14,Bella Fonseca,3,4,2,9,Regular
7698,62,5,3340.04,Antônio da Luz,2,3,2,7,Regular
7699,32,6,9196.3,Dante Moura,3,3,4,10,VIP
7700,55,3,2916.48,Alice Moura,2,1,2,5,Ocasional
7701,308,2,2787.31,Benjamim Alves,1,1,2,4,Ocasional
7703,12,6,11391.369999999999,Luiz Miguel Machado,4,3,4,11,VIP
7704,85,4,5448.79,Melina Nascimento,2,2,3,7,Regular
7705,54,5,10711.38,Lara da Costa,2,3,4,9,Regular
7706,21,5,6582.42,Maitê Macedo,3,3,3,9,Regular
7707,34,3,638.0,Maria Eduarda Garcia,3,1,1,5,Ocasional
7708,10,8,10352.09,Vicente Cassiano,4,4,4,12,VIP
7709,113,4,8838.789999999999,Yago Rezende,1,2,4,7,Regular
7710,48,6,6636.53,Eduardo Abreu,2,3,3,8,Regular
7711,110,4,5439.759999999999,Laura Melo,1,2,3,6,Ocasional
7712,231,2,622.5699999999999,Nicolas Brito,1,1,1,3,Inativo
7713,31,6,11791.23,Sra. Pietra Viana,3,3,4,10,VIP
7714,18,4,4623.3,Pedro Rezende,4,2,3,9,Regular
7715,81,5,2315.32,Pedro Miguel Silveira,2,3,2,7,Regular
7716,232,3,7288.21,Rafael da Paz,1,1,3,5,Ocasional
7717,102,5,5305.87,Raquel Cunha,1,3,3,7,Regular
7718,157,5,2541.0499999999997,Hellena Almeida,1,3,2,6,Ocasional
7719,46,5,11761.64,Emanuelly da Mota,2,3,4,9,Regular
7720,21,7,10783.97,Renan Rocha,3,4,4,11,VIP
7721,61,5,4014.66,Srta. Nina Cavalcanti,2,3,2,7,Regular
7722,61,4,5860.51,Luiz Miguel Vieira,2,2,3,7,Regular
7723,42,9,10632.650000000001,Mariah Mendes,3,4,4,11,VIP
7724,38,6,6815.150000000001,Stephany Vargas,3,3,3,9,Regular
7725,28,4,904.5,Maria Eduarda Caldeira,3,2,1,6,Ocasional
7726,54,3,1482.61,Gustavo Henrique Rodrigues,2,1,1,4,Ocasional
7727,165,5,14427.400000000001,Pedro Farias,1,3,4,8,Regular
7728,65,6,13089.529999999999,Srta. Bella Duarte,2,3,4,9,Regular
7729,59,4,2735.75,Maria Cecília Sales,2,2,2,6,Ocasional
7730,58,8,13314.0,Camila Pereira,2,4,4,10,VIP
7731,25,3,9706.68,Ana Lívia Cavalcanti,3,1,4,8,Regular
7732,43,7,5314.889999999999,Nina Ramos,3,4,3,10,VIP
7733,19,4,5604.07,Anna Liz Novaes,4,2,3,9,Regular
7734,275,1,99.14,Caio Araújo,1,1,1,3,Inativo
7735,4,3,2190.97,Davi Lucca Andrade,4,1,1,6,Ocasional
7736,39,4,7741.54,Ana Luiza Correia,3,2,4,9,Regular
7737,41,7,17576.89,Kamilly Nascimento,3,4,4,11,VIP
7738,71,4,539.27,Alice Araújo,2,2,1,5,Ocasional
7739,1,9,5238.83,Ana Clara Cavalcante,4,4,3,11,VIP
7740,16,4,4194.29,Erick Andrade,4,2,2,8,Regular
7741,5,6,12296.26,Esther Marques,4,3,4,11,VIP
7742,126,6,4247.06,Benjamim Albuquerque,1,3,2,6,Ocasional
7743,22,6,6992.44,Mathias Carvalho,3,3,3,9,Regular
7744,155,4,4181.81,Juliana Pastor,1,2,2,5,Ocasional
7745,39,3,3306.06,Anthony Gabriel Sousa,3,1,2,6,Ocasional
7746,18,3,1046.3100000000002,Sr. Francisco Almeida,4,1,1,6,Ocasional
7747,46,3,1064.5,Rebeca Castro,2,1,1,4,Ocasional
7748,44,1,312.2,Breno Souza,2,1,1,4,Ocasional
7749,90,4,4593.98,Diego Ramos,1,2,3,6,Ocasional
7750,1,7,7272.1900000000005,Isabella Teixeira,4,4,3,11,VIP
7751,112,7,11292.710000000001,Lucca Machado,1,4,4,9,Regular
7752,76,3,2913.49,Igor Lopes,2,1,2,5,Ocasional
7753,91,4,3823.27,Ana Lívia Peixoto,1,2,2,5,Ocasional
7754,119,5,8833.52,Lucas Gabriel Casa Grande,1,3,4,8,Regular
7755,7,4,7548.52,Rebeca Costa,4,2,4,10,VIP
7756,59,7,3511.77,Olívia Sampaio,2,4,2,8,Regular
7757,75,8,10625.64,Davi Miguel Albuquerque,2,4,4,10,VIP
7758,70,6,14532.91,Srta. Luara Mendonça,2,3,4,9,Regular
7759,6,6,11761.289999999999,Valentim Cirino,4,3,4,11,VIP
7760,17,8,15535.57,Daniel Araújo,4,4,4,12,VIP
7761,50,7,8032.16,Gael Henrique Nogueira,2,4,4,10,VIP
7762,12,4,1918.16,Elisa Lima,4,2,1,7,Regular
7763,30,4,5448.990000000001,Maria Rocha,3,2,3,8,Regular
7764,10,5,3339.59,Liam Ribeiro,4,3,2,9,Regular
7765,74,6,15551.97,Ana Luiza Sampaio,2,3,4,9,Regular
7766,86,6,9228.16,João Vitor Gonçalves,2,3,4,9,Regular
7767,3,2,766.15,Francisco Alves,4,1,1,6,Ocasional
7768,170,4,7703.37,Ana Liz Pereira,1,2,4,7,Regular
7769,10,3,6022.48,Enrico da Mata,4,1,3,8,Regular
7770,153,4,8746.119999999999,Dr. Erick Costela,1,2,4,7,Regular
7771,101,4,5516.75,Isaac da Cunha,1,2,3,6,Ocasional
7772,209,3,6618.88,Isabella Nunes,1,1,3,5,Ocasional
7773,23,4,3556.7200000000003,Dr. Dom Novaes,3,2,2,7,Regular
7774,268,1,363.6,Francisco Gomes,1,1,1,3,Inativo
7775,3,1,5618.63,Bárbara Oliveira,4,1,3,8,Regular
7776,40,8,13440.32,João Felipe Silveira,3,4,4,11,VIP
7777,68,3,3903.5,Alícia Albuquerque,2,1,2,5,Ocasional
7778,120,5,5470.89,Letícia da Rosa,1,3,3,7,Regular
7779,18,7,11197.41,Maria Isis Rodrigues,4,4,4,12,VIP
7780,51,11,17313.84,Stephany Fernandes,2,4,4,10,VIP
7781,101,2,5053.33,Srta. Maria Alice Cavalcante,1,1,3,5,Ocasional
7782,150,2,2150.67,Sra. Helena Azevedo,1,1,1,3,Inativo
7783,192,2,872.3299999999999,Dr. Lucca Barbosa,1,1,1,3,Inativo
7784,6,4,805.8199999999999,Melissa Vasconcelos,4,2,1,7,Regular
7785,29,2,2475.94,Lorenzo Moraes,3,1,2,6,Ocasional
7786,124,4,7510.44,Sra. Maria Liz Sales,1,2,4,7,Regular
7787,51,1,456.57,Sr. Luiz Gustavo da Rosa,2,1,1,4,Ocasional
7788,38,4,2595.48,Benicio Porto,3,2,2,7,Regular
7789,42,3,6404.63,Liam Martins,3,1,3,7,Regular
7790,97,3,3592.02,Luana Porto,1,1,2,4,Ocasional
7791,39,5,1297.86,Alexia Lopes,3,3,1,7,Regular
7792,92,3,4095.33,Dr. Lucca Lima,1,1,2,4,Ocasional
7793,42,5,3422.18,Fernando Melo,3,3,2,8,Regular
7794,52,7,6830.75,Maria Júlia da Cunha,2,4,3,9,Regular
7795,65,3,703.8199999999999,Arthur das Neves,2,1,1,4,Ocasional
7796,24,2,1313.3600000000001,Maria Flor Moraes,3,1,1,5,Ocasional
7797,106,4,4183.15,Jade da Luz,1,2,2,5,Ocasional
7798,77,7,9575.83,Diego Pires,2,4,4,10,VIP
7799,28,6,5261.72,Anthony Gabriel Abreu,3,3,3,9,Regular
7800,30,5,5479.04,Luana Sampaio,3,3,3,9,Regular
7801,4,3,1923.8,Dr. Anthony Gabriel Barros,4,1,1,6,Ocasional
7802,57,3,1454.35,Srta. Luiza Leão,2,1,1,4,Ocasional
7803,60,4,6135.33,Josué Siqueira,2,2,3,7,Regular
7804,172,3,911.9200000000001,Ian Garcia,1,1,1,3,Inativo
7805,44,3,3415.0,Maria Fernanda Gonçalves,2,1,2,5,Ocasional
7806,48,8,11499.86,Dr. Oliver Machado,2,4,4,10,VIP
7807,32,2,2653.32,João Gabriel da Costa,3,1,2,6,Ocasional
7808,63,7,7391.95,Srta. Manuella Barros,2,4,4,10,VIP
7809,8,5,3784.2900000000004,Caio Barros,4,3,2,9,Regular
7810,86,5,7504.06,Isaque Vargas,2,3,4,9,Regular
7811,49,2,2651.16,Pietra Casa Grande,2,1,2,5,Ocasional
7812,2,7,4063.49,Théo da Paz,4,4,2,10,VIP
7813,33,6,7396.24,Rael da Paz,3,3,4,10,VIP
7814,38,4,4937.18,Stella Santos,3,2,3,8,Regular
7815,115,2,2487.34,Maria Borges,1,1,2,4,Ocasional
7816,14,7,12460.23,Guilherme Andrade,4,4,4,12,VIP
7817,16,5,16883.81,Sr. Henrique Rios,4,3,4,11,VIP
7818,40,3,5353.8,Juan Monteiro,3,1,3,7,Regular
7819,69,1,757.32,Ana da Rocha,2,1,1,4,Ocasional
7820,46,4,6786.75,Letícia Teixeira,2,2,3,7,Regular
7821,3,4,5357.08,Maria Clara Pinto,4,2,3,9,Regular
7822,16,4,3308.39,Nina da Rosa,4,2,2,8,Regular
7823,160,3,6955.22,Pedro Miguel da Paz,1,1,3,5,Ocasional
7824,108,2,1225.56,Alana Pacheco,1,1,1,3,Inativo
7825,11,4,2759.62,Valentina Rodrigues,4,2,2,8,Regular
7826,118,3,4286.35,Sra. Isabel Pacheco,1,1,2,4,Ocasional
7827,7,5,6903.99,Srta. Pietra da Conceição,4,3,3,10,VIP
7828,122,3,3399.56,Rebeca Sales,1,1,2,4,Ocasional
7829,23,3,862.4200000000001,Raquel Dias,3,1,1,5,Ocasional
7830,24,3,2788.81,Amanda da Rocha,3,1,2,6,Ocasional
7832,55,2,3586.86,Ryan Araújo,2,1,2,5,Ocasional
7833,204,2,2533.86,Fernanda Moraes,1,1,2,4,Ocasional
7834,30,4,6370.280000000001,Sr. Luiz Gustavo Sousa,3,2,3,8,Regular
7835,27,3,2373.27,João Pedro Silveira,3,1,2,6,Ocasional
7836,5,8,9711.82,Jade Alves,4,4,4,12,VIP
7837,162,3,4874.03,Pedro Montenegro,1,1,3,5,Ocasional
7838,7,8,10145.3,Antônio Câmara,4,4,4,12,VIP
7839,4,8,19910.510000000002,Sr. Lorenzo Rios,4,4,4,12,VIP
7840,28,4,7718.68,Srta. Zoe Barros,3,2,4,9,Regular
7841,21,3,3598.67,Davi Lucas Aragão,3,1,2,6,Ocasional
7842,26,4,2890.56,Daniela Mendes,3,2,2,7,Regular
7843,15,4,1454.06,Heloísa Sá,4,2,1,7,Regular
7844,12,8,4592.61,Felipe Pacheco,4,4,3,11,VIP
7845,109,6,17280.44,Dante Melo,1,3,4,8,Regular
7846,106,5,5306.049999999999,Camila Peixoto,1,3,3,7,Regular
7847,27,8,14141.98,Jade Caldeira,3,4,4,11,VIP
7848,30,7,2601.2000000000003,Srta. Ana Carolina Borges,3,4,2,9,Regular
7849,28,6,8458.029999999999,Diogo Vargas,3,3,4,10,VIP
7850,3,2,7115.45,Eloah Araújo,4,1,3,8,Regular
7851,138,4,3520.93,Allana Martins,1,2,2,5,Ocasional
7852,16,6,10423.44,Vitória Santos,4,3,4,11,VIP
7853,45,3,905.1800000000001,Sophia Rodrigues,2,1,1,4,Ocasional
7854,16,7,12486.4,Bianca Fogaça,4,4,4,12,VIP
7855,88,2,1057.04,Srta. Amanda Cavalcanti,1,1,1,3,Inativo
7856,34,9,6861.06,Sra. Ana Luiza Jesus,3,4,3,10,VIP
7857,4,6,4565.85,Melina Rocha,4,3,3,10,VIP
7858,70,2,81.66,Vitor Albuquerque,2,1,1,4,Ocasional
7859,13,4,2968.42,Bianca Silva,4,2,2,8,Regular
7860,16,5,7379.009999999999,Laís Andrade,4,3,4,11,VIP
7861,235,3,834.71,Mariana Pacheco,1,1,1,3,Inativo
7862,23,5,11702.83,Samuel Machado,3,3,4,10,VIP
7863,48,2,3690.65,Mariana Cavalcanti,2,1,2,5,Ocasional
7864,79,3,8107.47,Lorena Freitas,2,1,4,7,Regular
7865,58,5,5668.48,Srta. Maria Luiza Pereira,2,3,3,8,Regular
7866,15,4,9496.619999999999,Helena Aparecida,4,2,4,10,VIP
7867,59,4,6548.8,Arthur Gabriel Cirino,2,2,3,7,Regular
7868,76,2,2823.13,Otto Moreira,2,1,2,5,Ocasional
7869,35,4,3241.5099999999998,Josué Sampaio,3,2,2,7,Regular
7870,7,6,7196.14,Nicole Fogaça,4,3,3,10,VIP
7871,91,5,795.9200000000001,Yago Barbosa,1,3,1,5,Ocasional
7872,30,6,2845.73,Davi Luiz Vargas,3,3,2,8,Regular
7873,48,4,1255.65,Liam Nascimento,2,2,1,5,Ocasional
7874,5,5,4334.610000000001,Maria Alice Nogueira,4,3,2,9,Regular
7875,98,2,1694.8999999999999,Thomas Farias,1,1,1,3,Inativo
7876,50,3,4611.78,Nicolas Silva,2,1,3,6,Ocasional
7877,66,6,3427.69,Manuela Dias,2,3,2,7,Regular
7878,34,4,5114.400000000001,Matteo Sampaio,3,2,3,8,Regular
7879,1,4,2954.7,Isaque Martins,4,2,2,8,Regular
7880,15,3,2953.61,Igor Camargo,4,1,2,7,Regular
7881,37,3,3395.2900000000004,Breno Teixeira,3,1,2,6,Ocasional
7882,25,7,13775.47,Davi Miguel Fogaça,3,4,4,11,VIP
7883,187,2,1543.68,Srta. Maria Luísa Oliveira,1,1,1,3,Inativo
7884,3,7,8750.039999999999,Nina Santos,4,4,4,12,VIP
7885,30,2,2624.07,Dr. Antônio Nunes,3,1,2,6,Ocasional
7886,3,5,4208.62,Elisa Guerra,4,3,2,9,Regular
7887,91,2,7106.42,Bianca Sampaio,1,1,3,5,Ocasional
7888,203,1,1988.37,Sarah Brito,1,1,1,3,Inativo
7889,154,6,9462.919999999998,Nina Cardoso,1,3,4,8,Regular
7890,65,4,2360.85,Raquel Ramos,2,2,2,6,Ocasional
7891,4,8,13632.560000000001,Evelyn da Rocha,4,4,4,12,VIP
7892,289,2,1163.01,Heloisa Fogaça,1,1,1,3,Inativo
7893,87,4,2428.1400000000003,Sra. Lívia Ribeiro,2,2,2,6,Ocasional
7894,32,3,4306.23,Marcos Vinicius Rodrigues,3,1,2,6,Ocasional
7895,18,4,3316.67,Lunna Pinto,4,2,2,8,Regular
7896,19,7,13247.94,João Miguel Camargo,4,4,4,12,VIP
7897,53,3,6635.389999999999,Daniel Vieira,2,1,3,6,Ocasional
7898,13,6,5964.95,Sophie da Rosa,4,3,3,10,VIP
7899,4,4,3831.06,Luiz Henrique Rodrigues,4,2,2,8,Regular
7900,13,4,5605.07,Dra. Maria Liz Andrade,4,2,3,9,Regular
7901,40,5,9084.24,José Miguel da Cunha,3,3,4,10,VIP
7902,67,5,9422.66,Melina Albuquerque,2,3,4,9,Regular
7903,18,7,7807.570000000001,Aurora Fernandes,4,4,4,12,VIP
7904,45,3,6908.23,João Guilherme Lima,2,1,3,6,Ocasional
7905,37,4,8125.41,Leandro Siqueira,3,2,4,9,Regular
7906,117,5,5248.24,Ana Liz Farias,1,3,3,7,Regular
7907,6,4,4728.52,Noah Ribeiro,4,2,3,9,Regular
7908,6,9,8875.27,Oliver Santos,4,4,4,12,VIP
7909,74,2,1293.86,Ana Laura Costa,2,1,1,4,Ocasional
7910,51,6,5924.73,Sophia Caldeira,2,3,3,8,Regular
7911,54,2,2249.99,Larissa da Paz,2,1,1,4,Ocasional
7912,31,6,12406.640000000001,Amanda Lopes,3,3,4,10,VIP
7913,90,2,1043.67,Ana Martins,1,1,1,3,Inativo
7914,23,5,2600.1,Camila Cardoso,3,3,2,8,Regular
7915,136,5,6364.549999999999,Lunna Silva,1,3,3,7,Regular
7916,89,5,3362.83,Lavínia Azevedo,1,3,2,6,Ocasional
7917,55,4,5901.0199999999995,Dr. Davi Lucas Ribeiro,2,2,3,7,Regular
7918,106,4,6390.110000000001,Lorenzo Sousa,1,2,3,6,Ocasional
7919,25,7,9007.08,João Pedro Almeida,3,4,4,11,VIP
7920,56,4,1254.95,Maria Sophia Moreira,2,2,1,5,Ocasional
7921,226,2,1006.66,Bárbara Guerra,1,1,1,3,Inativo
7922,1,8,9357.69,Ana Cecília da Rocha,4,4,4,12,VIP
7923,3,3,1446.77,Carlos Eduardo Barbosa,4,1,1,6,Ocasional
7924,31,5,13773.8,Olivia Montenegro,3,3,4,10,VIP
7925,16,4,13477.929999999998,Lavínia da Conceição,4,2,4,10,VIP
7926,91,1,2398.12,Gael Henrique Nunes,1,1,2,4,Ocasional
7927,27,3,2682.58,José Pedro da Cunha,3,1,2,6,Ocasional
7928,33,2,5092.450000000001,Luara Porto,3,1,3,7,Regular
7929,4,3,3913.43,Maria Isis Lopes,4,1,2,7,Regular
7930,26,3,4076.37,Nathan Ramos,3,1,2,6,Ocasional
7931,10,3,12013.72,Dr. Vicente Aparecida,4,1,4,9,Regular
7932,324,1,378.87,Isabela Guerra,1,1,1,3,Inativo
7933,41,4,670.63,Stephany Pires,3,2,1,6,Ocasional
7934,22,2,771.39,Igor Cavalcanti,3,1,1,5,Ocasional
7935,34,5,7213.1,Benjamin Gomes,3,3,3,9,Regular
7936,29,4,7719.19,Gael Henrique Garcia,3,2,4,9,Regular
7937,132,5,1221.56,Sra. Ísis Nogueira,1,3,1,5,Ocasional
7938,13,3,3210.3999999999996,Sarah Freitas,4,1,2,7,Regular
7939,3,6,3545.9300000000003,Ana Vitória Moura,4,3,2,9,Regular
7940,46,7,8543.13,Beatriz Fonseca,2,4,4,10,VIP
7941,130,3,4548.52,Henrique Jesus,1,1,3,5,Ocasional
7942,4,8,7794.09,Bella da Costa,4,4,4,12,VIP
7943,39,2,1548.71,Maria Alice Garcia,3,1,1,5,Ocasional
7944,1,2,555.5,José Pedro da Cruz,4,1,1,6,Ocasional
7945,18,9,15557.06,Luan Caldeira,4,4,4,12,VIP
7946,95,4,2775.49,Lorenzo Câmara,1,2,2,5,Ocasional
7947,3,7,8398.619999999999,Rodrigo Lopes,4,4,4,12,VIP
7948,61,1,1313.86,Lara Jesus,2,1,1,4,Ocasional
7949,147,3,4016.8700000000003,Clarice Mendonça,1,1,2,4,Ocasional
7950,5,5,12430.25,Benjamin Lima,4,3,4,11,VIP
7951,37,9,7772.04,Srta. Alana Sampaio,3,4,4,11,VIP
7952,71,5,3658.38,Arthur Gabriel Borges,2,3,2,7,Regular
7953,58,4,4961.38,João Gabriel Nogueira,2,2,3,7,Regular
7954,44,3,1320.15,Isabelly Fonseca,2,1,1,4,Ocasional
7955,9,4,543.0999999999999,Sra. Amanda Pires,4,2,1,7,Regular
7956,41,1,3300.87,Sr. Bernardo Farias,3,1,2,6,Ocasional
7957,8,2,7487.150000000001,Maria Sophia Cavalcante,4,1,4,9,Regular
7958,74,4,6400.8099999999995,Sr. Caleb Cardoso,2,2,3,7,Regular
7959,24,3,3408.9600000000005,Júlia da Rocha,3,1,2,6,Ocasional
7960,67,3,6253.8099999999995,Nina Cirino,2,1,3,6,Ocasional
7961,93,10,10440.64,Srta. Bianca Ramos,1,4,4,9,Regular
7962,48,3,3501.0600000000004,Vinícius Fernandes,2,1,2,5,Ocasional
7963,85,4,1264.5700000000002,Sr. Liam Fonseca,2,2,1,5,Ocasional
7964,36,4,7166.41,Cecilia Vieira,3,2,3,8,Regular
7965,61,5,3053.15,Rebeca da Costa,2,3,2,7,Regular
7966,39,7,6753.99,Luiz Fernando Almeida,3,4,3,10,VIP
7967,126,2,1906.73,Sr. Miguel Silva,1,1,1,3,Inativo
7968,21,3,3196.5099999999998,Maria Rezende,3,1,2,6,Ocasional
7969,4,5,9805.619999999999,Felipe Sá,4,3,4,11,VIP
7970,13,2,7931.18,Sabrina Costela,4,1,4,9,Regular
7971,269,1,2952.1,Anthony Gabriel da Mata,1,1,2,4,Ocasional
7972,33,7,5531.66,Catarina Montenegro,3,4,3,10,VIP
7973,112,3,1702.08,Ravi Lucca Machado,1,1,1,3,Inativo
7974,27,5,5800.94,Clara Porto,3,3,3,9,Regular
7975,25,8,16316.76,Marcela Oliveira,3,4,4,11,VIP
7976,2,8,8198.59,Isis Caldeira,4,4,4,12,VIP
7977,32,7,2486.6,Sr. Matteo Nunes,3,4,2,9,Regular
7978,262,2,3226.43,Laura Pacheco,1,1,2,4,Ocasional
7979,122,4,4926.98,Cecília da Mota,1,2,3,6,Ocasional
7980,124,3,3813.96,Vicente Farias,1,1,2,4,Ocasional
7981,242,2,996.0799999999999,Kaique Cavalcante,1,1,1,3,Inativo
7982,50,3,4484.33,Dr. Juan Barros,2,1,3,6,Ocasional
7983,133,3,796.52,Emanuel Siqueira,1,1,1,3,Inativo
7984,92,5,3875.17,Sra. Maria Abreu,1,3,2,6,Ocasional
7985,3,3,2616.48,Dr. João Lucas Novaes,4,1,2,7,Regular
7986,58,5,8386.41,Eduardo Garcia,2,3,4,9,Regular
7988,183,1,1146.87,Thiago Vieira,1,1,1,3,Inativo
7989,288,1,199.34,Isabel Sousa,1,1,1,3,Inativo
7990,35,2,2480.54,Calebe Guerra,3,1,2,6,Ocasional
7991,29,2,1870.3400000000001,Pietra Sales,3,1,1,5,Ocasional
7992,185,1,234.43,Léo Almeida,1,1,1,3,Inativo
7993,47,5,2171.62,Bryan Nascimento,2,3,1,6,Ocasional
7994,55,5,6668.639999999999,Sra. Emanuella Pacheco,2,3,3,8,Regular
7995,111,1,1466.29,Fernanda Aragão,1,1,1,3,Inativo
7996,136,4,3618.32,Amanda Casa Grande,1,2,2,5,Ocasional
7997,148,2,4000.57,Matheus Cassiano,1,1,2,4,Ocasional
7998,18,5,2541.94,Alícia Azevedo,4,3,2,9,Regular
7999,8,9,6471.56,João Guilherme das Neves,4,4,3,11,VIP
8000,47,3,3485.35,Caroline Andrade,2,1,2,5,Ocasional
8001,83,5,4459.21,Dr. Augusto da Rocha,2,3,3,8,Regular
8002,73,4,6026.23,Ana Campos,2,2,3,7,Regular
8003,21,5,5199.96,Valentim Vasconcelos,3,3,3,9,Regular
8004,120,1,888.67,Rebeca Guerra,1,1,1,3,Inativo
8005,18,6,9388.99,Danilo Albuquerque,4,3,4,11,VIP
8006,243,3,4593.0199999999995,Heitor Fonseca,1,1,3,5,Ocasional
8007,137,3,2457.81,Larissa Nunes,1,1,2,4,Ocasional
8008,40,3,2575.2,Dra. Ana Sophia Barros,3,1,2,6,Ocasional
8009,44,4,6667.68,Maria Helena Gonçalves,2,2,3,7,Regular
8010,87,3,6290.56,Ágatha Carvalho,2,1,3,6,Ocasional
8011,6,6,3010.9,Liz Montenegro,4,3,2,9,Regular
8012,33,4,5293.44,Thomas Teixeira,3,2,3,8,Regular
8013,2,3,2514.22,Guilherme Campos,4,1,2,7,Regular
8014,31,5,5374.39,Gabriel Castro,3,3,3,9,Regular
8015,63,3,4767.63,Caleb Teixeira,2,1,3,6,Ocasional
8016,82,4,5657.58,Eduarda Alves,2,2,3,7,Regular
8018,109,3,1260.99,Sr. Vitor Gabriel Duarte,1,1,1,3,Inativo
8019,46,2,215.87,Apollo Camargo,2,1,1,4,Ocasional
8020,22,7,5939.110000000001,Luna Pires,3,4,3,10,VIP
8021,313,2,3535.6099999999997,Enzo Montenegro,1,1,2,4,Ocasional
8022,189,2,554.63,Marcos Vinicius das Neves,1,1,1,3,Inativo
8023,92,3,5480.11,Ester Pires,1,1,3,5,Ocasional
8024,99,5,6065.200000000001,Natália Rios,1,3,3,7,Regular
8025,1,6,3163.58,Maitê Pacheco,4,3,2,9,Regular
8026,103,1,575.7,Clara Pinto,1,1,1,3,Inativo
8027,59,6,8854.94,Cecília Martins,2,3,4,9,Regular
8028,74,7,7541.6900000000005,Gabriel Lopes,2,4,4,10,VIP
8029,55,7,4154.97,Breno Sousa,2,4,2,8,Regular
8030,10,7,8906.89,Pedro Cirino,4,4,4,12,VIP
8031,5,4,6318.51,Isabel Oliveira,4,2,3,9,Regular
8032,6,8,5571.61,Paulo Almeida,4,4,3,11,VIP
8033,50,4,864.15,Bryan Melo,2,2,1,5,Ocasional
8034,8,4,8614.929999999998,Dra. Natália Rios,4,2,4,10,VIP
8035,16,8,14028.67,Benicio Pires,4,4,4,12,VIP
8036,18,3,1953.43,Srta. Maya Leão,4,1,1,6,Ocasional
8037,26,8,5861.7300000000005,Henrique Pastor,3,4,3,10,VIP
8038,27,5,4675.91,Igor Caldeira,3,3,3,9,Regular
8039,42,7,10287.16,Rodrigo Viana,3,4,4,11,VIP
8040,37,8,5194.67,Thiago Macedo,3,4,3,10,VIP
8041,9,5,8159.48,Beatriz Brito,4,3,4,11,VIP
8042,304,1,249.87,Thales da Mota,1,1,1,3,Inativo
8043,87,6,5065.06,Ana Liz Melo,2,3,3,8,Regular
8044,10,8,11734.7,Emanuel Cunha,4,4,4,12,VIP
8045,125,3,598.5699999999999,André Monteiro,1,1,1,3,Inativo
8046,16,6,6239.36,Dra. Eduarda Araújo,4,3,3,10,VIP
8047,29,6,3486.44,Rebeca Moura,3,3,2,8,Regular
8048,62,3,3412.75,Cauã Azevedo,2,1,2,5,Ocasional
8049,19,2,3247.41,Luara da Cruz,4,1,2,7,Regular
8050,41,7,12286.54,Giovanna Vargas,3,4,4,11,VIP
8051,10,8,9948.75,Matheus Vieira,4,4,4,12,VIP
8052,7,3,6339.120000000001,Bruna Montenegro,4,1,3,8,Regular
8053,54,1,729.82,Isabella Rezende,2,1,1,4,Ocasional
8054,28,2,2865.66,Marcos Vinicius Cardoso,3,1,2,6,Ocasional
8055,35,9,4780.21,Gustavo Casa Grande,3,4,3,10,VIP
8056,45,9,16083.800000000001,Caleb Dias,2,4,4,10,VIP
8057,19,6,7636.8,Antônio Casa Grande,4,3,4,11,VIP
8058,40,3,2440.55,Anthony da Mota,3,1,2,6,Ocasional
8059,1,3,2915.89,Bruno Andrade,4,1,2,7,Regular
8060,10,6,7007.24,Ian Silva,4,3,3,10,VIP
8061,136,1,1930.74,Nina da Mota,1,1,1,3,Inativo
8062,41,5,1860.73,Ravi Lucca Martins,3,3,1,7,Regular
8063,285,3,3347.34,Aurora Marques,1,1,2,4,Ocasional
8064,70,6,4995.150000000001,Luísa Siqueira,2,3,3,8,Regular
8065,5,9,5155.629999999999,Kamilly Nascimento,4,4,3,11,VIP
8066,48,1,147.92,Esther Rocha,2,1,1,4,Ocasional
8067,96,2,883.8499999999999,Cauã Vieira,1,1,1,3,Inativo
8068,2,5,2231.69,Mirella Câmara,4,3,1,8,Regular
8069,101,5,7419.88,Srta. Mariana Rezende,1,3,4,8,Regular
8070,292,2,389.84000000000003,Dr. Cauã Freitas,1,1,1,3,Inativo
8071,179,3,3316.8599999999997,João Guilherme Carvalho,1,1,2,4,Ocasional
8072,193,3,6316.88,João Guilherme Silveira,1,1,3,5,Ocasional
8073,16,3,4260.86,Sabrina Sales,4,1,2,7,Regular
8074,309,3,6471.51,João Miguel Monteiro,1,1,3,5,Ocasional
8075,63,7,7994.340000000001,Dra. Ana Clara Vargas,2,4,4,10,VIP
8077,26,4,1362.56,Julia Nunes,3,2,1,6,Ocasional
8078,66,5,4728.14,Maria Vitória Novais,2,3,3,8,Regular
8079,28,3,4607.17,Sra. Maya da Cunha,3,1,3,7,Regular
8080,23,4,2248.16,Vitor Gabriel Pimenta,3,2,1,6,Ocasional
8081,40,1,346.93,Olivia Rodrigues,3,1,1,5,Ocasional
8082,26,5,5757.56,Ana Liz Silveira,3,3,3,9,Regular
8083,21,4,3251.77,Brenda Costa,3,2,2,7,Regular
8084,38,5,4666.85,Bruno Silveira,3,3,3,9,Regular
